,trade,best_bid,best_offer,trader_name0,total_profit0,traders_number0,avg_profit0,trader_name1,total_profit1,traders_number1,avg_profit1,trader_name2,total_profit2,traders_number2,avg_profit2,trader_name3,total_profit3,traders_number3,avg_profit3,trader_name4,total_profit4,traders_number4,avg_profit4,trader_name5,total_profit5,traders_number5,avg_profit5,run_n,k,F
633,300.0,179.0,183.0, GVWY,8320.0,10.0,832.0, PRDE,1530.0,10.1,153.0, SHVR,8060.0,10.2,806.0, SNPR,1052.0,10.3,105.2, ZIC,2371.0,10.4,237.1, ZIP,6070.0,10.5,607.0,3,64,0.6
437,300.0,181.0,185.0, GVWY,4965.0,10.0,496.5, PRDE,3344.0,10.1,334.4, SHVR,6471.0,10.2,647.1, SNPR,1709.0,10.3,170.9, ZIC,3348.0,10.4,334.8, ZIP,6263.0,10.5,626.3,3,64,0.8
826,300.0,174.0,185.0, GVWY,6721.0,10.0,672.1, PRDE,1421.0,10.1,142.1, SHVR,12844.0,10.2,1284.4, SNPR,1408.0,10.3,140.8, ZIC,2624.0,10.4,262.4, ZIP,4613.0,10.5,461.3,3,64,1.1
570,300.0,180.0,192.0, GVWY,1842.0,10.0,184.2, PRDE,5646.0,10.1,564.6, SHVR,6699.0,10.2,669.9, SNPR,1180.0,10.3,118.0, ZIC,3741.0,10.4,374.1, ZIP,6475.0,10.5,647.5,3,64,1.3
662,300.0,174.0,178.0, GVWY,6974.0,10.0,697.4, PRDE,2248.0,10.1,224.8, SHVR,4533.0,10.2,453.3, SNPR,1304.0,10.3,130.4, ZIC,5725.0,10.4,572.5, ZIP,6768.0,10.5,676.8,3,64,1.5
872,300.0,155.0,175.0, GVWY,7741.0,10.0,774.1, PRDE,4239.0,10.1,423.9, SHVR,5783.0,10.2,578.3, SNPR,823.0,10.3,82.3, ZIC,3038.0,10.4,303.8, ZIP,8518.0,10.5,851.8,3,64,1.7
247,300.0,166.0,187.0, GVWY,7441.0,10.0,744.1, PRDE,790.0,10.1,79.0, SHVR,6650.0,10.2,665.0, SNPR,1607.0,10.3,160.7, ZIC,3262.0,10.4,326.2, ZIP,5472.0,10.5,547.2,3,64,2.0
773,300.0,183.0,190.0, GVWY,4802.0,10.0,480.2, PRDE,2712.0,10.1,271.2, SHVR,10352.0,10.2,1035.2, SNPR,1147.0,10.3,114.7, ZIC,4164.0,10.4,416.4, ZIP,6893.0,10.5,689.3,3,128,0.0
34,300.0,167.0,186.0, GVWY,3772.0,10.0,377.2, PRDE,3640.0,10.1,364.0, SHVR,5728.0,10.2,572.8, SNPR,1597.0,10.3,159.7, ZIC,4254.0,10.4,425.4, ZIP,7238.0,10.5,723.8,3,128,0.2
324,300.0,190.0,196.0, GVWY,7094.0,10.0,709.4, PRDE,809.0,10.1,80.9, SHVR,6679.0,10.2,667.9, SNPR,1937.0,10.3,193.7, ZIC,2592.0,10.4,259.2, ZIP,6870.0,10.5,687.0,3,128,0.4
578,300.0,169.0,171.0, GVWY,6462.0,10.0,646.2, PRDE,3291.0,10.1,329.1, SHVR,5648.0,10.2,564.8, SNPR,1202.0,10.3,120.2, ZIC,5516.0,10.4,551.6, ZIP,7080.0,10.5,708.0,3,128,0.6
536,300.0,177.0,200.0, GVWY,8737.0,10.0,873.7, PRDE,3162.0,10.1,316.2, SHVR,7058.0,10.2,705.8, SNPR,1249.0,10.3,124.9, ZIC,3157.0,10.4,315.7, ZIP,5390.0,10.5,539.0,3,128,0.8
719,300.0,178.0,196.0, GVWY,7153.0,10.0,715.3, PRDE,2567.0,10.1,256.7, SHVR,8011.0,10.2,801.1, SNPR,1692.0,10.3,169.2, ZIC,2340.0,10.4,234.0, ZIP,4794.0,10.5,479.4,3,128,1.1
44,300.0,186.0,188.0, GVWY,3921.0,10.0,392.1, PRDE,2502.0,10.1,250.2, SHVR,11527.0,10.2,1152.7, SNPR,1988.0,10.3,198.8, ZIC,1200.0,10.4,120.0, ZIP,5250.0,10.5,525.0,3,128,1.3
255,300.0,189.0,195.0, GVWY,9580.0,10.0,958.0, PRDE,1313.0,10.1,131.3, SHVR,3711.0,10.2,371.1, SNPR,1440.0,10.3,144.0, ZIC,3918.0,10.4,391.8, ZIP,7552.0,10.5,755.2,3,128,1.5
89,300.0,177.0,190.0, GVWY,6128.0,10.0,612.8, PRDE,1684.0,10.1,168.4, SHVR,9610.0,10.2,961.0, SNPR,583.0,10.3,58.3, ZIC,3133.0,10.4,313.3, ZIP,8756.0,10.5,875.6,3,128,1.7
363,300.0,162.0,181.0, GVWY,5521.0,10.0,552.1, PRDE,4427.0,10.1,442.7, SHVR,5520.0,10.2,552.0, SNPR,3342.0,10.3,334.2, ZIC,1115.0,10.4,111.5, ZIP,3693.0,10.5,369.3,3,128,2.0
486,300.0,170.0,179.0, GVWY,7838.0,10.0,783.8, PRDE,559.0,10.1,55.9, SHVR,5159.0,10.2,515.9, SNPR,1524.0,10.3,152.4, ZIC,2725.0,10.4,272.5, ZIP,6737.0,10.5,673.7,3,256,0.0
53,300.0,179.0,182.0, GVWY,7307.0,10.0,730.7, PRDE,4764.0,10.1,476.4, SHVR,5818.0,10.2,581.8, SNPR,1645.0,10.3,164.5, ZIC,941.0,10.4,94.1, ZIP,7030.0,10.5,703.0,3,256,0.2
297,300.0,174.0,185.0, GVWY,4976.0,10.0,497.6, PRDE,3574.0,10.1,357.4, SHVR,6847.0,10.2,684.7, SNPR,146.0,10.3,14.6, ZIC,5176.0,10.4,517.6, ZIP,10258.0,10.5,1025.8,3,256,0.4
20,300.0,180.0,183.0, GVWY,4937.0,10.0,493.7, PRDE,2724.0,10.1,272.4, SHVR,5999.0,10.2,599.9, SNPR,2350.0,10.3,235.0, ZIC,2627.0,10.4,262.7, ZIP,4818.0,10.5,481.8,3,256,0.6
74,300.0,183.0,185.0, GVWY,4902.0,10.0,490.2, PRDE,4216.0,10.1,421.6, SHVR,9908.0,10.2,990.8, SNPR,1277.0,10.3,127.7, ZIC,3106.0,10.4,310.6, ZIP,4431.0,10.5,443.1,3,256,0.8
137,300.0,167.0,191.0, GVWY,8266.0,10.0,826.6, PRDE,786.0,10.1,78.6, SHVR,4205.0,10.2,420.5, SNPR,1874.0,10.3,187.4, ZIC,3415.0,10.4,341.5, ZIP,5079.0,10.5,507.9,3,256,1.1
549,300.0,176.0,187.0, GVWY,4661.0,10.0,466.1, PRDE,2997.0,10.1,299.7, SHVR,4829.0,10.2,482.9, SNPR,1308.0,10.3,130.8, ZIC,3786.0,10.4,378.6, ZIP,4667.0,10.5,466.7,3,256,1.3
582,300.0,167.0,188.0, GVWY,7084.0,10.0,708.4, PRDE,2785.0,10.1,278.5, SHVR,5922.0,10.2,592.2, SNPR,1052.0,10.3,105.2, ZIC,5781.0,10.4,578.1, ZIP,3389.0,10.5,338.9,3,256,1.5
329,300.0,172.0,192.0, GVWY,6689.0,10.0,668.9, PRDE,1996.0,10.1,199.6, SHVR,3713.0,10.2,371.3, SNPR,1696.0,10.3,169.6, ZIC,3547.0,10.4,354.7, ZIP,9239.0,10.5,923.9,3,256,1.7
768,300.0,173.0,174.0, GVWY,8530.0,10.0,853.0, PRDE,2395.0,10.1,239.5, SHVR,6095.0,10.2,609.5, SNPR,580.0,10.3,58.0, ZIC,3328.0,10.4,332.8, ZIP,10995.0,10.5,1099.5,3,256,2.0
207,300.0,174.0,196.0, GVWY,6521.0,10.0,652.1, PRDE,2766.0,10.1,276.6, SHVR,6062.0,10.2,606.2, SNPR,1450.0,10.3,145.0, ZIC,2481.0,10.4,248.1, ZIP,5989.0,10.5,598.9,3,512,0.0
720,300.0,163.0,185.0, GVWY,7546.0,10.0,754.6, PRDE,981.0,10.1,98.1, SHVR,3134.0,10.2,313.4, SNPR,1586.0,10.3,158.6, ZIC,3091.0,10.4,309.1, ZIP,9369.0,10.5,936.9,3,512,0.2
350,300.0,170.0,185.0, GVWY,2553.0,10.0,255.3, PRDE,4524.0,10.1,452.4, SHVR,8659.0,10.2,865.9, SNPR,2012.0,10.3,201.2, ZIC,2369.0,10.4,236.9, ZIP,6776.0,10.5,677.6,3,512,0.4
808,300.0,173.0,180.0, GVWY,8560.0,10.0,856.0, PRDE,2927.0,10.1,292.7, SHVR,9097.0,10.2,909.7, SNPR,1065.0,10.3,106.5, ZIC,1226.0,10.4,122.6, ZIP,8571.0,10.5,857.1,3,512,0.6
384,300.0,193.0,209.0, GVWY,8939.0,10.0,893.9, PRDE,4564.0,10.1,456.4, SHVR,2199.0,10.2,219.9, SNPR,1118.0,10.3,111.8, ZIC,3169.0,10.4,316.9, ZIP,7260.0,10.5,726.0,3,512,0.8
261,300.0,172.0,174.0, GVWY,5643.0,10.0,564.3, PRDE,919.0,10.1,91.9, SHVR,4878.0,10.2,487.8, SNPR,1741.0,10.3,174.1, ZIC,4991.0,10.4,499.1, ZIP,7043.0,10.5,704.3,3,512,1.1
873,300.0,174.0,192.0, GVWY,6821.0,10.0,682.1, PRDE,4765.0,10.1,476.5, SHVR,5231.0,10.2,523.1, SNPR,388.0,10.3,38.8, ZIC,3301.0,10.4,330.1, ZIP,10934.0,10.5,1093.4,3,512,1.3
812,300.0,165.0,184.0, GVWY,4918.0,10.0,491.8, PRDE,3788.0,10.1,378.8, SHVR,3052.0,10.2,305.2, SNPR,1878.0,10.3,187.8, ZIC,2558.0,10.4,255.8, ZIP,8009.0,10.5,800.9,3,512,1.5
210,300.0,168.0,178.0, GVWY,7875.0,10.0,787.5, PRDE,1935.0,10.1,193.5, SHVR,6795.0,10.2,679.5, SNPR,2259.0,10.3,225.9, ZIC,2290.0,10.4,229.0, ZIP,1253.0,10.5,125.3,3,512,1.7
439,300.0,168.0,173.0, GVWY,7062.0,10.0,706.2, PRDE,3534.0,10.1,353.4, SHVR,8472.0,10.2,847.2, SNPR,1450.0,10.3,145.0, ZIC,3595.0,10.4,359.5, ZIP,4374.0,10.5,437.4,3,512,2.0
292,300.0,182.0,198.0, GVWY,5152.0,10.0,515.2, PRDE,4733.0,10.1,473.3, SHVR,7766.0,10.2,776.6, SNPR,1342.0,10.3,134.2, ZIC,3796.0,10.4,379.6, ZIP,3851.0,10.5,385.1,3,1024,0.0
116,300.0,178.0,181.0, GVWY,873.0,10.0,87.3, PRDE,2730.0,10.1,273.0, SHVR,12610.0,10.2,1261.0, SNPR,760.0,10.3,76.0, ZIC,4951.0,10.4,495.1, ZIP,6515.0,10.5,651.5,3,1024,0.2
479,300.0,182.0,185.0, GVWY,5328.0,10.0,532.8, PRDE,2116.0,10.1,211.6, SHVR,7602.0,10.2,760.2, SNPR,1313.0,10.3,131.3, ZIC,2573.0,10.4,257.3, ZIP,9442.0,10.5,944.2,3,1024,0.4
29,300.0,171.0,179.0, GVWY,3849.0,10.0,384.9, PRDE,2589.0,10.1,258.9, SHVR,4787.0,10.2,478.7, SNPR,2413.0,10.3,241.3, ZIC,2797.0,10.4,279.7, ZIP,5843.0,10.5,584.3,3,1024,0.6
524,300.0,178.0,187.0, GVWY,2389.0,10.0,238.9, PRDE,5893.0,10.1,589.3, SHVR,8304.0,10.2,830.4, SNPR,2048.0,10.3,204.8, ZIC,1892.0,10.4,189.2, ZIP,5425.0,10.5,542.5,3,1024,0.8
154,300.0,175.0,185.0, GVWY,5777.0,10.0,577.7, PRDE,3204.0,10.1,320.4, SHVR,9357.0,10.2,935.7, SNPR,1255.0,10.3,125.5, ZIC,3107.0,10.4,310.7, ZIP,6222.0,10.5,622.2,3,1024,1.1
193,300.0,175.0,182.0, GVWY,9643.0,10.0,964.3, PRDE,4368.0,10.1,436.8, SHVR,5904.0,10.2,590.4, SNPR,1991.0,10.3,199.1, ZIC,159.0,10.4,15.9, ZIP,7077.0,10.5,707.7,3,1024,1.3
5,300.0,186.0,188.0, GVWY,7683.0,10.0,768.3, PRDE,5171.0,10.1,517.1, SHVR,4551.0,10.2,455.1, SNPR,1450.0,10.3,145.0, ZIC,2680.0,10.4,268.0, ZIP,6829.0,10.5,682.9,3,1024,1.5
797,300.0,175.0,205.0, GVWY,7166.0,10.0,716.6, PRDE,3801.0,10.1,380.1, SHVR,7443.0,10.2,744.3, SNPR,1349.0,10.3,134.9, ZIC,2006.0,10.4,200.6, ZIP,4431.0,10.5,443.1,3,1024,1.7
359,300.0,179.0,188.0, GVWY,9585.0,10.0,958.5, PRDE,4369.0,10.1,436.9, SHVR,4943.0,10.2,494.3, SNPR,1388.0,10.3,138.8, ZIC,790.0,10.4,79.0, ZIP,10154.0,10.5,1015.4,3,1024,2.0
221,300.0,164.0,175.0, GVWY,5792.0,10.0,579.2, PRDE,3944.0,10.1,394.4, SHVR,6003.0,10.2,600.3, SNPR,1026.0,10.3,102.6, ZIC,4609.0,10.4,460.9, ZIP,5040.0,10.5,504.0,4,4,0.0
679,300.0,183.0,188.0, GVWY,4605.0,10.0,460.5, PRDE,4701.0,10.1,470.1, SHVR,11830.0,10.2,1183.0, SNPR,692.0,10.3,69.2, ZIC,3018.0,10.4,301.8, ZIP,3579.0,10.5,357.9,4,4,0.2
787,300.0,167.0,205.0, GVWY,6077.0,10.0,607.7, PRDE,653.0,10.1,65.3, SHVR,10238.0,10.2,1023.8, SNPR,1823.0,10.3,182.3, ZIC,4442.0,10.4,444.2, ZIP,5164.0,10.5,516.4,4,4,0.4
618,300.0,179.0,188.0, GVWY,10309.0,10.0,1030.9, PRDE,2935.0,10.1,293.5, SHVR,10932.0,10.2,1093.2, SNPR,319.0,10.3,31.9, ZIC,3141.0,10.4,314.1, ZIP,3924.0,10.5,392.4,4,4,0.6
736,300.0,178.0,185.0, GVWY,6898.0,10.0,689.8, PRDE,2285.0,10.1,228.5, SHVR,2009.0,10.2,200.9, SNPR,2035.0,10.3,203.5, ZIC,2053.0,10.4,205.3, ZIP,7436.0,10.5,743.6,4,4,0.8
796,300.0,173.0,188.0, GVWY,12919.0,10.0,1291.9, PRDE,2566.0,10.1,256.6, SHVR,6192.0,10.2,619.2, SNPR,555.0,10.3,55.5, ZIC,1682.0,10.4,168.2, ZIP,8220.0,10.5,822.0,4,4,1.1
380,300.0,178.0,185.0, GVWY,10566.0,10.0,1056.6, PRDE,5880.0,10.1,588.0, SHVR,3048.0,10.2,304.8, SNPR,267.0,10.3,26.7, ZIC,4265.0,10.4,426.5, ZIP,6248.0,10.5,624.8,4,4,1.3
276,300.0,164.0,188.0, GVWY,9042.0,10.0,904.2, PRDE,3723.0,10.1,372.3, SHVR,3088.0,10.2,308.8, SNPR,1247.0,10.3,124.7, ZIC,4260.0,10.4,426.0, ZIP,6201.0,10.5,620.1,4,4,1.5
632,300.0,174.0,185.0, GVWY,6026.0,10.0,602.6, PRDE,1700.0,10.1,170.0, SHVR,3951.0,10.2,395.1, SNPR,1007.0,10.3,100.7, ZIC,6677.0,10.4,667.7, ZIP,5629.0,10.5,562.9,4,4,1.7
884,300.0,166.0,178.0, GVWY,8073.0,10.0,807.3, PRDE,2891.0,10.1,289.1, SHVR,6580.0,10.2,658.0, SNPR,1151.0,10.3,115.1, ZIC,3263.0,10.4,326.3, ZIP,5470.0,10.5,547.0,4,4,2.0
382,300.0,178.0,182.0, GVWY,10407.0,10.0,1040.7, PRDE,3250.0,10.1,325.0, SHVR,5934.0,10.2,593.4, SNPR,1309.0,10.3,130.9, ZIC,1510.0,10.4,151.0, ZIP,4991.0,10.5,499.1,4,8,0.0
355,300.0,175.0,181.0, GVWY,4989.0,10.0,498.9, PRDE,4763.0,10.1,476.3, SHVR,4339.0,10.2,433.9, SNPR,1478.0,10.3,147.8, ZIC,6253.0,10.4,625.3, ZIP,2175.0,10.5,217.5,4,8,0.2
452,300.0,161.0,195.0, GVWY,5597.0,10.0,559.7, PRDE,4267.0,10.1,426.7, SHVR,9073.0,10.2,907.3, SNPR,2126.0,10.3,212.6, ZIC,1726.0,10.4,172.6, ZIP,3545.0,10.5,354.5,4,8,0.4
816,300.0,161.0,170.0, GVWY,8595.0,10.0,859.5, PRDE,3701.0,10.1,370.1, SHVR,4227.0,10.2,422.7, SNPR,1632.0,10.3,163.2, ZIC,3057.0,10.4,305.7, ZIP,6595.0,10.5,659.5,4,8,0.6
237,300.0,168.0,183.0, GVWY,2762.0,10.0,276.2, PRDE,480.0,10.1,48.0, SHVR,9249.0,10.2,924.9, SNPR,2562.0,10.3,256.2, ZIC,2583.0,10.4,258.3, ZIP,6913.0,10.5,691.3,4,8,0.8
533,300.0,185.0,189.0, GVWY,7569.0,10.0,756.9, PRDE,1208.0,10.1,120.8, SHVR,7118.0,10.2,711.8, SNPR,2108.0,10.3,210.8, ZIC,2160.0,10.4,216.0, ZIP,5635.0,10.5,563.5,4,8,1.1
743,300.0,163.0,169.0, GVWY,11788.0,10.0,1178.8, PRDE,3004.0,10.1,300.4, SHVR,6263.0,10.2,626.3, SNPR,955.0,10.3,95.5, ZIC,1391.0,10.4,139.1, ZIP,7898.0,10.5,789.8,4,8,1.3
406,300.0,195.0,198.0, GVWY,5538.0,10.0,553.8, PRDE,4578.0,10.1,457.8, SHVR,8906.0,10.2,890.6, SNPR,449.0,10.3,44.9, ZIC,2737.0,10.4,273.7, ZIP,7259.0,10.5,725.9,4,8,1.5
200,300.0,179.0,200.0, GVWY,7123.0,10.0,712.3, PRDE,2273.0,10.1,227.3, SHVR,5703.0,10.2,570.3, SNPR,1643.0,10.3,164.3, ZIC,4059.0,10.4,405.9, ZIP,5997.0,10.5,599.7,4,8,1.7
807,300.0,167.0,192.0, GVWY,5224.0,10.0,522.4, PRDE,2862.0,10.1,286.2, SHVR,7523.0,10.2,752.3, SNPR,2251.0,10.3,225.1, ZIC,1887.0,10.4,188.7, ZIP,6973.0,10.5,697.3,4,8,2.0
398,300.0,167.0,185.0, GVWY,6795.0,10.0,679.5, PRDE,2862.0,10.1,286.2, SHVR,4175.0,10.2,417.5, SNPR,894.0,10.3,89.4, ZIC,4269.0,10.4,426.9, ZIP,6742.0,10.5,674.2,4,16,0.0
607,300.0,160.0,185.0, GVWY,7807.0,10.0,780.7, PRDE,3100.0,10.1,310.0, SHVR,4544.0,10.2,454.4, SNPR,2541.0,10.3,254.1, ZIC,3111.0,10.4,311.1, ZIP,4943.0,10.5,494.3,4,16,0.2
42,300.0,188.0,198.0, GVWY,8609.0,10.0,860.9, PRDE,2061.0,10.1,206.1, SHVR,7710.0,10.2,771.0, SNPR,1412.0,10.3,141.2, ZIC,2452.0,10.4,245.2, ZIP,4596.0,10.5,459.6,4,16,0.4
696,300.0,158.0,178.0, GVWY,4236.0,10.0,423.6, PRDE,1832.0,10.1,183.2, SHVR,5752.0,10.2,575.2, SNPR,1693.0,10.3,169.3, ZIC,6434.0,10.4,643.4, ZIP,3953.0,10.5,395.3,4,16,0.6
472,300.0,175.0,181.0, GVWY,5046.0,10.0,504.6, PRDE,2880.0,10.1,288.0, SHVR,8476.0,10.2,847.6, SNPR,1396.0,10.3,139.6, ZIC,4406.0,10.4,440.6, ZIP,7504.0,10.5,750.4,4,16,0.8
374,300.0,166.0,180.0, GVWY,7481.0,10.0,748.1, PRDE,4372.0,10.1,437.2, SHVR,5342.0,10.2,534.2, SNPR,1079.0,10.3,107.9, ZIC,6462.0,10.4,646.2, ZIP,5120.0,10.5,512.0,4,16,1.1
819,300.0,146.0,193.0, GVWY,8400.0,10.0,840.0, PRDE,1324.0,10.1,132.4, SHVR,5491.0,10.2,549.1, SNPR,1943.0,10.3,194.3, ZIC,3351.0,10.4,335.1, ZIP,5404.0,10.5,540.4,4,16,1.3
448,300.0,170.0,198.0, GVWY,6319.0,10.0,631.9, PRDE,3819.0,10.1,381.9, SHVR,10699.0,10.2,1069.9, SNPR,937.0,10.3,93.7, ZIC,5244.0,10.4,524.4, ZIP,2223.0,10.5,222.3,4,16,1.5
160,300.0,177.0,185.0, GVWY,5420.0,10.0,542.0, PRDE,2567.0,10.1,256.7, SHVR,4690.0,10.2,469.0, SNPR,1914.0,10.3,191.4, ZIC,2495.0,10.4,249.5, ZIP,10494.0,10.5,1049.4,4,16,1.7
61,300.0,180.0,187.0, GVWY,6316.0,10.0,631.6, PRDE,4954.0,10.1,495.4, SHVR,3585.0,10.2,358.5, SNPR,631.0,10.3,63.1, ZIC,8235.0,10.4,823.5, ZIP,5311.0,10.5,531.1,4,16,2.0
664,300.0,171.0,178.0, GVWY,8643.0,10.0,864.3, PRDE,543.0,10.1,54.3, SHVR,7860.0,10.2,786.0, SNPR,1483.0,10.3,148.3, ZIC,3251.0,10.4,325.1, ZIP,7182.0,10.5,718.2,4,32,0.0
840,300.0,173.0,189.0, GVWY,3761.0,10.0,376.1, PRDE,2342.0,10.1,234.2, SHVR,6721.0,10.2,672.1, SNPR,2473.0,10.3,247.3, ZIC,3172.0,10.4,317.2, ZIP,5608.0,10.5,560.8,4,32,0.2
650,300.0,178.0,191.0, GVWY,6533.0,10.0,653.3, PRDE,5863.0,10.1,586.3, SHVR,6216.0,10.2,621.6, SNPR,622.0,10.3,62.2, ZIC,1670.0,10.4,167.0, ZIP,6269.0,10.5,626.9,4,32,0.4
580,300.0,177.0,178.0, GVWY,4677.0,10.0,467.7, PRDE,3941.0,10.1,394.1, SHVR,10560.0,10.2,1056.0, SNPR,1023.0,10.3,102.3, ZIC,1668.0,10.4,166.8, ZIP,7028.0,10.5,702.8,4,32,0.6
581,300.0,171.0,189.0, GVWY,6560.0,10.0,656.0, PRDE,2617.0,10.1,261.7, SHVR,5349.0,10.2,534.9, SNPR,1746.0,10.3,174.6, ZIC,2385.0,10.4,238.5, ZIP,9369.0,10.5,936.9,4,32,0.8
326,300.0,181.0,187.0, GVWY,5480.0,10.0,548.0, PRDE,1414.0,10.1,141.4, SHVR,6719.0,10.2,671.9, SNPR,2480.0,10.3,248.0, ZIC,3172.0,10.4,317.2, ZIP,6848.0,10.5,684.8,4,32,1.1
503,300.0,186.0,191.0, GVWY,5482.0,10.0,548.2, PRDE,848.0,10.1,84.8, SHVR,12160.0,10.2,1216.0, SNPR,1291.0,10.3,129.1, ZIC,3231.0,10.4,323.1, ZIP,5043.0,10.5,504.3,4,32,1.3
218,300.0,167.0,179.0, GVWY,10081.0,10.0,1008.1, PRDE,6443.0,10.1,644.3, SHVR,7243.0,10.2,724.3, SNPR,290.0,10.3,29.0, ZIC,2421.0,10.4,242.1, ZIP,5450.0,10.5,545.0,4,32,1.5
231,300.0,173.0,180.0, GVWY,8362.0,10.0,836.2, PRDE,2111.0,10.1,211.1, SHVR,2326.0,10.2,232.6, SNPR,1540.0,10.3,154.0, ZIC,4220.0,10.4,422.0, ZIP,6030.0,10.5,603.0,4,32,1.7
877,300.0,181.0,187.0, GVWY,6718.0,10.0,671.8, PRDE,1013.0,10.1,101.3, SHVR,6776.0,10.2,677.6, SNPR,2288.0,10.3,228.8, ZIC,1601.0,10.4,160.1, ZIP,7608.0,10.5,760.8,4,32,2.0
161,300.0,179.0,201.0, GVWY,6840.0,10.0,684.0, PRDE,1888.0,10.1,188.8, SHVR,3969.0,10.2,396.9, SNPR,1889.0,10.3,188.9, ZIC,5098.0,10.4,509.8, ZIP,3266.0,10.5,326.6,4,64,0.0
309,300.0,172.0,178.0, GVWY,4045.0,10.0,404.5, PRDE,3549.0,10.1,354.9, SHVR,6297.0,10.2,629.7, SNPR,2650.0,10.3,265.0, ZIC,722.0,10.4,72.2, ZIP,7194.0,10.5,719.4,4,64,0.2
455,300.0,157.0,180.0, GVWY,1598.0,10.0,159.8, PRDE,3553.0,10.1,355.3, SHVR,4183.0,10.2,418.3, SNPR,1358.0,10.3,135.8, ZIC,5248.0,10.4,524.8, ZIP,6856.0,10.5,685.6,4,64,0.4
754,300.0,178.0,184.0, GVWY,3074.0,10.0,307.4, PRDE,3573.0,10.1,357.3, SHVR,9182.0,10.2,918.2, SNPR,942.0,10.3,94.2, ZIC,2435.0,10.4,243.5, ZIP,5046.0,10.5,504.6,4,64,0.6
573,300.0,174.0,178.0, GVWY,6707.0,10.0,670.7, PRDE,983.0,10.1,98.3, SHVR,6607.0,10.2,660.7, SNPR,786.0,10.3,78.6, ZIC,3203.0,10.4,320.3, ZIP,9310.0,10.5,931.0,4,64,0.8
609,300.0,167.0,179.0, GVWY,3662.0,10.0,366.2, PRDE,2365.0,10.1,236.5, SHVR,10786.0,10.2,1078.6, SNPR,1281.0,10.3,128.1, ZIC,1997.0,10.4,199.7, ZIP,6268.0,10.5,626.8,4,64,1.1
637,300.0,173.0,182.0, GVWY,6107.0,10.0,610.7, PRDE,5113.0,10.1,511.3, SHVR,1633.0,10.2,163.3, SNPR,1272.0,10.3,127.2, ZIC,5282.0,10.4,528.2, ZIP,6828.0,10.5,682.8,4,64,1.3
875,300.0,176.0,194.0, GVWY,7875.0,10.0,787.5, PRDE,5977.0,10.1,597.7, SHVR,4763.0,10.2,476.3, SNPR,1084.0,10.3,108.4, ZIC,1782.0,10.4,178.2, ZIP,7938.0,10.5,793.8,4,64,1.5
57,300.0,169.0,174.0, GVWY,8774.0,10.0,877.4, PRDE,4064.0,10.1,406.4, SHVR,8008.0,10.2,800.8, SNPR,854.0,10.3,85.4, ZIC,4062.0,10.4,406.2, ZIP,3890.0,10.5,389.0,4,64,1.7
296,300.0,181.0,187.0, GVWY,6670.0,10.0,667.0, PRDE,3054.0,10.1,305.4, SHVR,6493.0,10.2,649.3, SNPR,1100.0,10.3,110.0, ZIC,3787.0,10.4,378.7, ZIP,4663.0,10.5,466.3,4,64,2.0
112,300.0,176.0,204.0, GVWY,6864.0,10.0,686.4, PRDE,6142.0,10.1,614.2, SHVR,8013.0,10.2,801.3, SNPR,1196.0,10.3,119.6, ZIC,2037.0,10.4,203.7, ZIP,5915.0,10.5,591.5,4,128,0.0
653,300.0,172.0,195.0, GVWY,6902.0,10.0,690.2, PRDE,2076.0,10.1,207.6, SHVR,10931.0,10.2,1093.1, SNPR,1247.0,10.3,124.7, ZIC,332.0,10.4,33.2, ZIP,8836.0,10.5,883.6,4,128,0.2
342,300.0,173.0,179.0, GVWY,3294.0,10.0,329.4, PRDE,3402.0,10.1,340.2, SHVR,5775.0,10.2,577.5, SNPR,997.0,10.3,99.7, ZIC,2159.0,10.4,215.9, ZIP,12100.0,10.5,1210.0,4,128,0.4
52,300.0,179.0,191.0, GVWY,10720.0,10.0,1072.0, PRDE,2021.0,10.1,202.1, SHVR,2704.0,10.2,270.4, SNPR,1253.0,10.3,125.3, ZIC,1757.0,10.4,175.7, ZIP,8276.0,10.5,827.6,4,128,0.6
172,300.0,181.0,184.0, GVWY,8571.0,10.0,857.1, PRDE,2521.0,10.1,252.1, SHVR,9575.0,10.2,957.5, SNPR,1285.0,10.3,128.5, ZIC,3062.0,10.4,306.2, ZIP,3446.0,10.5,344.6,4,128,0.8
641,300.0,178.0,185.0, GVWY,8361.0,10.0,836.1, PRDE,2307.0,10.1,230.7, SHVR,4220.0,10.2,422.0, SNPR,2044.0,10.3,204.4, ZIC,4335.0,10.4,433.5, ZIP,5092.0,10.5,509.2,4,128,1.1
179,300.0,178.0,191.0, GVWY,5911.0,10.0,591.1, PRDE,1745.0,10.1,174.5, SHVR,5812.0,10.2,581.2, SNPR,1878.0,10.3,187.8, ZIC,5501.0,10.4,550.1, ZIP,4262.0,10.5,426.2,4,128,1.3
48,300.0,167.0,175.0, GVWY,7772.0,10.0,777.2, PRDE,5768.0,10.1,576.8, SHVR,6236.0,10.2,623.6, SNPR,816.0,10.3,81.6, ZIC,3258.0,10.4,325.8, ZIP,5244.0,10.5,524.4,4,128,1.5
731,300.0,177.0,192.0, GVWY,3634.0,10.0,363.4, PRDE,4173.0,10.1,417.3, SHVR,6835.0,10.2,683.5, SNPR,2751.0,10.3,275.1, ZIC,2171.0,10.4,217.1, ZIP,3131.0,10.5,313.1,4,128,1.7
