""
dhetc_0_1024_1.7, 000300, 174, 185, GVWY, 5371, 10, 537.100000, PRDE, 1127, 10.1, 112.700000, SHVR, 8348, 10.2, 834.800000, SNPR, 941, 10.3, 94.100000, ZIC, 6238, 10.4, 623.800000, ZIP, 5951, 10.5, 595.100000, 
dhetc_8_8_1.1, 000300, 182, 190, GVWY, 7451, 10, 745.100000, PRDE, 4236, 10.1, 423.600000, SHVR, 7790, 10.2, 779.000000, SNPR, 1470, 10.3, 147.000000, ZIC, 2418, 10.4, 241.800000, ZIP, 6336, 10.5, 633.600000, 
dhetc_0_1024_0.8, 000300, 180, 198, GVWY, 732, 10, 73.200000, PRDE, 3554, 10.1, 355.400000, SHVR, 2649, 10.2, 264.900000, SNPR, 3194, 10.3, 319.400000, ZIC, 1343, 10.4, 134.300000, ZIP, 8812, 10.5, 881.200000, 
dhetc_4_64_1.7, 000300, 169, 174, GVWY, 8774, 10, 877.400000, PRDE, 4064, 10.1, 406.400000, SHVR, 8008, 10.2, 800.800000, SNPR, 854, 10.3, 85.400000, ZIC, 4062, 10.4, 406.200000, ZIP, 3890, 10.5, 389.000000, 
dhetc_5_16_1.7, 000300, 178, 184, GVWY, 10249, 10, 1024.900000, PRDE, 1334, 10.1, 133.400000, SHVR, 8001, 10.2, 800.100000, SNPR, 956, 10.3, 95.600000, ZIC, 3322, 10.4, 332.200000, ZIP, 7324, 10.5, 732.400000, 
dhetc_6_32_1.5, 000300, 178, 181, GVWY, 8495, 10, 849.500000, PRDE, 2463, 10.1, 246.300000, SHVR, 3282, 10.2, 328.200000, SNPR, 731, 10.3, 73.100000, ZIC, 3984, 10.4, 398.400000, ZIP, 6995, 10.5, 699.500000, 
dhetc_4_1024_0.8, 000300, 179, 181, GVWY, 7169, 10, 716.900000, PRDE, 2876, 10.1, 287.600000, SHVR, 8435, 10.2, 843.500000, SNPR, 771, 10.3, 77.100000, ZIC, 1937, 10.4, 193.700000, ZIP, 7109, 10.5, 710.900000, 
dhetc_4_16_2.0, 000300, 180, 187, GVWY, 6316, 10, 631.600000, PRDE, 4954, 10.1, 495.400000, SHVR, 3585, 10.2, 358.500000, SNPR, 631, 10.3, 63.100000, ZIC, 8235, 10.4, 823.500000, ZIP, 5311, 10.5, 531.100000, 
dhetc_4_512_1.3, 000300, 177, 183, GVWY, 7755, 10, 775.500000, PRDE, 3639, 10.1, 363.900000, SHVR, 6411, 10.2, 641.100000, SNPR, 307, 10.3, 30.700000, ZIC, 3758, 10.4, 375.800000, ZIP, 8742, 10.5, 874.200000, 
dhetc_2_16_0.8, 000300, 181, 183, GVWY, 6472, 10, 647.200000, PRDE, 2477, 10.1, 247.700000, SHVR, 6905, 10.2, 690.500000, SNPR, 1528, 10.3, 152.800000, ZIC, 3398, 10.4, 339.800000, ZIP, 5499, 10.5, 549.900000, 
dhetc_5_512_0.8, 000300, 176, 181, GVWY, 3745, 10, 374.500000, PRDE, 608, 10.1, 60.800000, SHVR, 4945, 10.2, 494.500000, SNPR, 1857, 10.3, 185.700000, ZIC, 3318, 10.4, 331.800000, ZIP, 7504, 10.5, 750.400000, 
dhetc_9_64_1.1, 000300, 171, 187, GVWY, 5973, 10, 597.300000, PRDE, 4252, 10.1, 425.200000, SHVR, 7195, 10.2, 719.500000, SNPR, 1274, 10.3, 127.400000, ZIC, 3367, 10.4, 336.700000, ZIP, 3719, 10.5, 371.900000, 
dhetc_0_1024_0.0, 000300, 178, 183, GVWY, 1532, 10, 153.200000, PRDE, 1683, 10.1, 168.300000, SHVR, 5825, 10.2, 582.500000, SNPR, 2444, 10.3, 244.400000, ZIC, 2819, 10.4, 281.900000, ZIP, 8748, 10.5, 874.800000, 
dhetc_7_16_0.4, 000300, 178, 202, GVWY, 7804, 10, 780.400000, PRDE, 5219, 10.1, 521.900000, SHVR, 3497, 10.2, 349.700000, SNPR, 2230, 10.3, 223.000000, ZIC, 2685, 10.4, 268.500000, ZIP, 5550, 10.5, 555.000000, 
dhetc_5_256_1.1, 000300, 165, 175, GVWY, 6438, 10, 643.800000, PRDE, 6659, 10.1, 665.900000, SHVR, 7425, 10.2, 742.500000, SNPR, 1810, 10.3, 181.000000, ZIC, 2139, 10.4, 213.900000, ZIP, 3237, 10.5, 323.700000, 
dhetc_2_8_0.0, 000300, 174, 185, GVWY, 7823, 10, 782.300000, PRDE, 2439, 10.1, 243.900000, SHVR, 9088, 10.2, 908.800000, SNPR, 1165, 10.3, 116.500000, ZIC, 2448, 10.4, 244.800000, ZIP, 6852, 10.5, 685.200000, 
dhetc_8_8_0.4, 000300, 177, 178, GVWY, 4054, 10, 405.400000, PRDE, 1357, 10.1, 135.700000, SHVR, 6956, 10.2, 695.600000, SNPR, 2582, 10.3, 258.200000, ZIC, 2919, 10.4, 291.900000, ZIP, 5288, 10.5, 528.800000, 
dhetc_0_512_1.1, 000300, 173, 181, GVWY, 8927, 10, 892.700000, PRDE, 1379, 10.1, 137.900000, SHVR, 7099, 10.2, 709.900000, SNPR, 1074, 10.3, 107.400000, ZIC, 3908, 10.4, 390.800000, ZIP, 5599, 10.5, 559.900000, 
dhetc_5_128_0.6, 000300, 177, 184, GVWY, 10478, 10, 1047.800000, PRDE, 3121, 10.1, 312.100000, SHVR, 6495, 10.2, 649.500000, SNPR, 1055, 10.3, 105.500000, ZIC, 1803, 10.4, 180.300000, ZIP, 6375, 10.5, 637.500000, 
dhetc_8_32_0.8, 000300, 170, 197, GVWY, 8864, 10, 886.400000, PRDE, 3839, 10.1, 383.900000, SHVR, 8022, 10.2, 802.200000, SNPR, 1665, 10.3, 166.500000, ZIC, 2447, 10.4, 244.700000, ZIP, 3755, 10.5, 375.500000, 
dhetc_3_256_0.8, 000300, 183, 185, GVWY, 4902, 10, 490.200000, PRDE, 4216, 10.1, 421.600000, SHVR, 9908, 10.2, 990.800000, SNPR, 1277, 10.3, 127.700000, ZIC, 3106, 10.4, 310.600000, ZIP, 4431, 10.5, 443.100000, 
dhetc_7_64_0.0, 000300, 184, 192, GVWY, 6767, 10, 676.700000, PRDE, 1530, 10.1, 153.000000, SHVR, 5237, 10.2, 523.700000, SNPR, 1673, 10.3, 167.300000, ZIC, 4653, 10.4, 465.300000, ZIP, 6482, 10.5, 648.200000, 
dhetc_6_512_0.6, 000300, 189, 190, GVWY, 4318, 10, 431.800000, PRDE, 4786, 10.1, 478.600000, SHVR, 10619, 10.2, 1061.900000, SNPR, 991, 10.3, 99.100000, ZIC, 3823, 10.4, 382.300000, ZIP, 5438, 10.5, 543.800000, 
dhetc_7_8_1.5, 000300, 168, 172, GVWY, 1144, 10, 114.400000, PRDE, 3059, 10.1, 305.900000, SHVR, 7157, 10.2, 715.700000, SNPR, 1830, 10.3, 183.000000, ZIC, 4560, 10.4, 456.000000, ZIP, 7583, 10.5, 758.300000, 
dhetc_7_8_0.8, 000300, 182, 185, GVWY, 7425, 10, 742.500000, PRDE, 1069, 10.1, 106.900000, SHVR, 9217, 10.2, 921.700000, SNPR, 1125, 10.3, 112.500000, ZIC, 4418, 10.4, 441.800000, ZIP, 4404, 10.5, 440.400000, 
dhetc_2_16_0.0, 000300, 167, 209, GVWY, 6623, 10, 662.300000, PRDE, 3153, 10.1, 315.300000, SHVR, 1423, 10.2, 142.300000, SNPR, 2460, 10.3, 246.000000, ZIC, 1695, 10.4, 169.500000, ZIP, 9356, 10.5, 935.600000, 
dhetc_5_64_0.6, 000300, 172, 194, GVWY, 5643, 10, 564.300000, PRDE, 4950, 10.1, 495.000000, SHVR, 5551, 10.2, 555.100000, SNPR, 1600, 10.3, 160.000000, ZIC, 2841, 10.4, 284.100000, ZIP, 3076, 10.5, 307.600000, 
dhetc_5_256_1.5, 000300, 179, 188, GVWY, 5819, 10, 581.900000, PRDE, 2163, 10.1, 216.300000, SHVR, 6272, 10.2, 627.200000, SNPR, 1529, 10.3, 152.900000, ZIC, 3204, 10.4, 320.400000, ZIP, 7071, 10.5, 707.100000, 
dhetc_2_256_0.4, 000300, 173, 187, GVWY, 9792, 10, 979.200000, PRDE, 4309, 10.1, 430.900000, SHVR, 8213, 10.2, 821.300000, SNPR, 784, 10.3, 78.400000, ZIC, 1996, 10.4, 199.600000, ZIP, 3292, 10.5, 329.200000, 
dhetc_7_32_0.2, 000300, 181, 208, GVWY, 7451, 10, 745.100000, PRDE, 3242, 10.1, 324.200000, SHVR, 8058, 10.2, 805.800000, SNPR, 1454, 10.3, 145.400000, ZIC, 3873, 10.4, 387.300000, ZIP, 3673, 10.5, 367.300000, 
dhetc_8_16_1.5, 000300, 178, 187, GVWY, 6659, 10, 665.900000, PRDE, 1390, 10.1, 139.000000, SHVR, 13707, 10.2, 1370.700000, SNPR, 908, 10.3, 90.800000, ZIC, 2708, 10.4, 270.800000, ZIP, 4817, 10.5, 481.700000, 
dhetc_6_128_0.6, 000300, 176, 195, GVWY, 7405, 10, 740.500000, PRDE, 1070, 10.1, 107.000000, SHVR, 8778, 10.2, 877.800000, SNPR, 1952, 10.3, 195.200000, ZIC, 2054, 10.4, 205.400000, ZIP, 6669, 10.5, 666.900000, 
