,trade,best_bid,best_offer,trader_name0,total_profit0,traders_number0,avg_profit0,trader_name1,total_profit1,traders_number1,avg_profit1,trader_name2,total_profit2,traders_number2,avg_profit2,trader_name3,total_profit3,traders_number3,avg_profit3,trader_name4,total_profit4,traders_number4,avg_profit4,trader_name5,total_profit5,traders_number5,avg_profit5,run_n,k,F
468,300.0,178.0,189.0, GVWY,6082.0,10.0,608.2, PRDE,3700.0,10.1,370.0, SHVR,5927.0,10.2,592.7, SNPR,1347.0,10.3,134.7, ZIC,4207.0,10.4,420.7, ZIP,7553.0,10.5,755.3,3,32,1.7
597,300.0,180.0,187.0, GVWY,6499.0,10.0,649.9, PRDE,6283.0,10.1,628.3, SHVR,3373.0,10.2,337.3, SNPR,1014.0,10.3,101.4, ZIC,3290.0,10.4,329.0, ZIP,10272.0,10.5,1027.2,3,32,2.0
593,300.0,185.0,195.0, GVWY,7022.0,10.0,702.2, PRDE,2188.0,10.1,218.8, SHVR,4195.0,10.2,419.5, SNPR,2363.0,10.3,236.3, ZIC,3727.0,10.4,372.7, ZIP,5740.0,10.5,574.0,3,64,0.0
229,300.0,172.0,183.0, GVWY,7427.0,10.0,742.7, PRDE,5198.0,10.1,519.8, SHVR,4475.0,10.2,447.5, SNPR,1267.0,10.3,126.7, ZIC,2362.0,10.4,236.2, ZIP,5891.0,10.5,589.1,3,64,0.2
698,300.0,179.0,192.0, GVWY,5411.0,10.0,541.1, PRDE,1254.0,10.1,125.4, SHVR,5034.0,10.2,503.4, SNPR,1934.0,10.3,193.4, ZIC,4705.0,10.4,470.5, ZIP,7464.0,10.5,746.4,3,64,0.4
173,300.0,176.0,181.0, GVWY,7000.0,10.0,700.0, PRDE,2784.0,10.1,278.4, SHVR,6571.0,10.2,657.1, SNPR,939.0,10.3,93.9, ZIC,4747.0,10.4,474.7, ZIP,8491.0,10.5,849.1,3,64,0.6
152,300.0,181.0,191.0, GVWY,7650.0,10.0,765.0, PRDE,5008.0,10.1,500.8, SHVR,5453.0,10.2,545.3, SNPR,1464.0,10.3,146.4, ZIC,3010.0,10.4,301.0, ZIP,3982.0,10.5,398.2,3,64,0.8
129,300.0,174.0,178.0, GVWY,10644.0,10.0,1064.4, PRDE,2807.0,10.1,280.7, SHVR,12915.0,10.2,1291.5, SNPR,334.0,10.3,33.4, ZIC,2023.0,10.4,202.3, ZIP,6221.0,10.5,622.1,3,64,1.1
658,300.0,173.0,185.0, GVWY,3523.0,10.0,352.3, PRDE,5573.0,10.1,557.3, SHVR,8970.0,10.2,897.0, SNPR,1957.0,10.3,195.7, ZIC,3266.0,10.4,326.6, ZIP,4606.0,10.5,460.6,3,64,1.3
151,300.0,176.0,181.0, GVWY,7839.0,10.0,783.9, PRDE,3509.0,10.1,350.9, SHVR,5775.0,10.2,577.5, SNPR,1446.0,10.3,144.6, ZIC,3122.0,10.4,312.2, ZIP,8263.0,10.5,826.3,3,64,1.5
321,300.0,179.0,181.0, GVWY,10932.0,10.0,1093.2, PRDE,2436.0,10.1,243.6, SHVR,8749.0,10.2,874.9, SNPR,468.0,10.3,46.8, ZIC,4749.0,10.4,474.9, ZIP,5258.0,10.5,525.8,3,64,1.7
806,300.0,175.0,197.0, GVWY,9161.0,10.0,916.1, PRDE,4298.0,10.1,429.8, SHVR,3290.0,10.2,329.0, SNPR,1348.0,10.3,134.8, ZIC,1432.0,10.4,143.2, ZIP,7432.0,10.5,743.2,3,64,2.0
687,300.0,188.0,190.0, GVWY,2442.0,10.0,244.2, PRDE,2187.0,10.1,218.7, SHVR,5936.0,10.2,593.6, SNPR,1731.0,10.3,173.1, ZIC,2963.0,10.4,296.3, ZIP,10238.0,10.5,1023.8,3,128,0.0
302,300.0,179.0,195.0, GVWY,9790.0,10.0,979.0, PRDE,2915.0,10.1,291.5, SHVR,8143.0,10.2,814.3, SNPR,780.0,10.3,78.0, ZIC,907.0,10.4,90.7, ZIP,8225.0,10.5,822.5,3,128,0.2
703,300.0,178.0,180.0, GVWY,6291.0,10.0,629.1, PRDE,3636.0,10.1,363.6, SHVR,4972.0,10.2,497.2, SNPR,1791.0,10.3,179.1, ZIC,2242.0,10.4,224.2, ZIP,7111.0,10.5,711.1,3,128,0.4
405,300.0,185.0,191.0, GVWY,9952.0,10.0,995.2, PRDE,2623.0,10.1,262.3, SHVR,7113.0,10.2,711.3, SNPR,861.0,10.3,86.1, ZIC,4149.0,10.4,414.9, ZIP,7123.0,10.5,712.3,3,128,0.6
489,300.0,171.0,173.0, GVWY,7940.0,10.0,794.0, PRDE,6459.0,10.1,645.9, SHVR,3055.0,10.2,305.5, SNPR,673.0,10.3,67.3, ZIC,5613.0,10.4,561.3, ZIP,6921.0,10.5,692.1,3,128,0.8
604,300.0,172.0,180.0, GVWY,6629.0,10.0,662.9, PRDE,2072.0,10.1,207.2, SHVR,5668.0,10.2,566.8, SNPR,1413.0,10.3,141.3, ZIC,4393.0,10.4,439.3, ZIP,7197.0,10.5,719.7,3,128,1.1
626,300.0,178.0,185.0, GVWY,4428.0,10.0,442.8, PRDE,7614.0,10.1,761.4, SHVR,5420.0,10.2,542.0, SNPR,1072.0,10.3,107.2, ZIC,4177.0,10.4,417.7, ZIP,6357.0,10.5,635.7,3,128,1.3
117,300.0,190.0,196.0, GVWY,2937.0,10.0,293.7, PRDE,5331.0,10.1,533.1, SHVR,5176.0,10.2,517.6, SNPR,2207.0,10.3,220.7, ZIC,4121.0,10.4,412.1, ZIP,5720.0,10.5,572.0,3,128,1.5
119,300.0,192.0,199.0, GVWY,5416.0,10.0,541.6, PRDE,2390.0,10.1,239.0, SHVR,7369.0,10.2,736.9, SNPR,1815.0,10.3,181.5, ZIC,3740.0,10.4,374.0, ZIP,7222.0,10.5,722.2,3,128,1.7
179,300.0,171.0,188.0, GVWY,6987.0,10.0,698.7, PRDE,1549.0,10.1,154.9, SHVR,6518.0,10.2,651.8, SNPR,1025.0,10.3,102.5, ZIC,5338.0,10.4,533.8, ZIP,7386.0,10.5,738.6,3,128,2.0
60,300.0,189.0,195.0, GVWY,835.0,10.0,83.5, PRDE,2495.0,10.1,249.5, SHVR,9403.0,10.2,940.3, SNPR,2436.0,10.3,243.6, ZIC,2728.0,10.4,272.8, ZIP,6666.0,10.5,666.6,3,256,0.0
169,300.0,183.0,188.0, GVWY,5995.0,10.0,599.5, PRDE,3504.0,10.1,350.4, SHVR,5964.0,10.2,596.4, SNPR,1107.0,10.3,110.7, ZIC,4358.0,10.4,435.8, ZIP,8703.0,10.5,870.3,3,256,0.2
720,300.0,178.0,182.0, GVWY,9167.0,10.0,916.7, PRDE,2880.0,10.1,288.0, SHVR,6007.0,10.2,600.7, SNPR,747.0,10.3,74.7, ZIC,4244.0,10.4,424.4, ZIP,8676.0,10.5,867.6,3,256,0.4
846,300.0,171.0,181.0, GVWY,8256.0,10.0,825.6, PRDE,875.0,10.1,87.5, SHVR,8429.0,10.2,842.9, SNPR,1536.0,10.3,153.6, ZIC,6176.0,10.4,617.6, ZIP,3861.0,10.5,386.1,3,256,0.6
445,300.0,173.0,182.0, GVWY,5170.0,10.0,517.0, PRDE,2666.0,10.1,266.6, SHVR,9039.0,10.2,903.9, SNPR,1572.0,10.3,157.2, ZIC,6321.0,10.4,632.1, ZIP,4754.0,10.5,475.4,3,256,0.8
895,300.0,173.0,195.0, GVWY,9321.0,10.0,932.1, PRDE,6809.0,10.1,680.9, SHVR,5236.0,10.2,523.6, SNPR,1236.0,10.3,123.6, ZIC,1115.0,10.4,111.5, ZIP,8514.0,10.5,851.4,3,256,1.1
514,300.0,202.0,205.0, GVWY,4182.0,10.0,418.2, PRDE,5635.0,10.1,563.5, SHVR,9472.0,10.2,947.2, SNPR,1637.0,10.3,163.7, ZIC,4367.0,10.4,436.7, ZIP,1212.0,10.5,121.2,3,256,1.3
205,300.0,170.0,188.0, GVWY,6687.0,10.0,668.7, PRDE,5243.0,10.1,524.3, SHVR,6599.0,10.2,659.9, SNPR,544.0,10.3,54.4, ZIC,4988.0,10.4,498.8, ZIP,5953.0,10.5,595.3,3,256,1.5
447,300.0,172.0,196.0, GVWY,7343.0,10.0,734.3, PRDE,4104.0,10.1,410.4, SHVR,5222.0,10.2,522.2, SNPR,1672.0,10.3,167.2, ZIC,2476.0,10.4,247.6, ZIP,4281.0,10.5,428.1,3,256,1.7
150,300.0,175.0,180.0, GVWY,9163.0,10.0,916.3, PRDE,3623.0,10.1,362.3, SHVR,7647.0,10.2,764.7, SNPR,1500.0,10.3,150.0, ZIC,2496.0,10.4,249.6, ZIP,5329.0,10.5,532.9,3,256,2.0
404,300.0,176.0,181.0, GVWY,7598.0,10.0,759.8, PRDE,1835.0,10.1,183.5, SHVR,7529.0,10.2,752.9, SNPR,868.0,10.3,86.8, ZIC,3546.0,10.4,354.6, ZIP,9371.0,10.5,937.1,3,512,0.0
186,300.0,181.0,184.0, GVWY,5880.0,10.0,588.0, PRDE,6164.0,10.1,616.4, SHVR,4621.0,10.2,462.1, SNPR,2548.0,10.3,254.8, ZIC,1455.0,10.4,145.5, ZIP,6516.0,10.5,651.6,3,512,0.2
899,300.0,176.0,179.0, GVWY,6521.0,10.0,652.1, PRDE,3874.0,10.1,387.4, SHVR,5480.0,10.2,548.0, SNPR,890.0,10.3,89.0, ZIC,4536.0,10.4,453.6, ZIP,6235.0,10.5,623.5,3,512,0.4
820,300.0,180.0,192.0, GVWY,3546.0,10.0,354.6, PRDE,6059.0,10.1,605.9, SHVR,5132.0,10.2,513.2, SNPR,1896.0,10.3,189.6, ZIC,5402.0,10.4,540.2, ZIP,4722.0,10.5,472.2,3,512,0.6
548,300.0,157.0,185.0, GVWY,7265.0,10.0,726.5, PRDE,4520.0,10.1,452.0, SHVR,5638.0,10.2,563.8, SNPR,1818.0,10.3,181.8, ZIC,2137.0,10.4,213.7, ZIP,7629.0,10.5,762.9,3,512,0.8
456,300.0,178.0,183.0, GVWY,7874.0,10.0,787.4, PRDE,4379.0,10.1,437.9, SHVR,8530.0,10.2,853.0, SNPR,871.0,10.3,87.1, ZIC,5297.0,10.4,529.7, ZIP,4787.0,10.5,478.7,3,512,1.1
198,300.0,164.0,175.0, GVWY,11168.0,10.0,1116.8, PRDE,4826.0,10.1,482.6, SHVR,5928.0,10.2,592.8, SNPR,717.0,10.3,71.7, ZIC,3722.0,10.4,372.2, ZIP,7775.0,10.5,777.5,3,512,1.3
225,300.0,183.0,185.0, GVWY,4770.0,10.0,477.0, PRDE,5983.0,10.1,598.3, SHVR,13108.0,10.2,1310.8, SNPR,518.0,10.3,51.8, ZIC,1680.0,10.4,168.0, ZIP,5037.0,10.5,503.7,3,512,1.5
665,300.0,183.0,187.0, GVWY,2843.0,10.0,284.3, PRDE,4365.0,10.1,436.5, SHVR,7180.0,10.2,718.0, SNPR,1824.0,10.3,182.4, ZIC,6673.0,10.4,667.3, ZIP,4434.0,10.5,443.4,3,512,1.7
353,300.0,170.0,194.0, GVWY,3598.0,10.0,359.8, PRDE,5235.0,10.1,523.5, SHVR,6847.0,10.2,684.7, SNPR,2533.0,10.3,253.3, ZIC,2282.0,10.4,228.2, ZIP,6866.0,10.5,686.6,3,512,2.0
323,300.0,164.0,189.0, GVWY,5053.0,10.0,505.3, PRDE,4071.0,10.1,407.1, SHVR,13398.0,10.2,1339.8, SNPR,1200.0,10.3,120.0, ZIC,1942.0,10.4,194.2, ZIP,7837.0,10.5,783.7,3,1024,0.0
836,300.0,179.0,188.0, GVWY,7339.0,10.0,733.9, PRDE,3429.0,10.1,342.9, SHVR,5583.0,10.2,558.3, SNPR,1516.0,10.3,151.6, ZIC,4818.0,10.4,481.8, ZIP,6049.0,10.5,604.9,3,1024,0.2
762,300.0,167.0,189.0, GVWY,10648.0,10.0,1064.8, PRDE,6134.0,10.1,613.4, SHVR,2021.0,10.2,202.1, SNPR,630.0,10.3,63.0, ZIC,2958.0,10.4,295.8, ZIP,11134.0,10.5,1113.4,3,1024,0.4
165,300.0,187.0,189.0, GVWY,10151.0,10.0,1015.1, PRDE,2896.0,10.1,289.6, SHVR,11622.0,10.2,1162.2, SNPR,1139.0,10.3,113.9, ZIC,3373.0,10.4,337.3, ZIP,4268.0,10.5,426.8,3,1024,0.6
766,300.0,169.0,176.0, GVWY,6435.0,10.0,643.5, PRDE,2702.0,10.1,270.2, SHVR,13640.0,10.2,1364.0, SNPR,501.0,10.3,50.1, ZIC,2428.0,10.4,242.8, ZIP,7519.0,10.5,751.9,3,1024,0.8
47,300.0,173.0,192.0, GVWY,6669.0,10.0,666.9, PRDE,2733.0,10.1,273.3, SHVR,3787.0,10.2,378.7, SNPR,1056.0,10.3,105.6, ZIC,5857.0,10.4,585.7, ZIP,8985.0,10.5,898.5,3,1024,1.1
154,300.0,182.0,189.0, GVWY,3805.0,10.0,380.5, PRDE,1997.0,10.1,199.7, SHVR,6239.0,10.2,623.9, SNPR,1416.0,10.3,141.6, ZIC,5444.0,10.4,544.4, ZIP,5219.0,10.5,521.9,3,1024,1.3
21,300.0,154.0,169.0, GVWY,6289.0,10.0,628.9, PRDE,4861.0,10.1,486.1, SHVR,10307.0,10.2,1030.7, SNPR,799.0,10.3,79.9, ZIC,2860.0,10.4,286.0, ZIP,8197.0,10.5,819.7,3,1024,1.5
783,300.0,182.0,190.0, GVWY,10364.0,10.0,1036.4, PRDE,5799.0,10.1,579.9, SHVR,4837.0,10.2,483.7, SNPR,1385.0,10.3,138.5, ZIC,2235.0,10.4,223.5, ZIP,5974.0,10.5,597.4,3,1024,1.7
696,300.0,188.0,192.0, GVWY,3624.0,10.0,362.4, PRDE,1863.0,10.1,186.3, SHVR,7585.0,10.2,758.5, SNPR,1890.0,10.3,189.0, ZIC,3359.0,10.4,335.9, ZIP,9626.0,10.5,962.6,3,1024,2.0
141,300.0,187.0,198.0, GVWY,8776.0,10.0,877.6, PRDE,3674.0,10.1,367.4, SHVR,5283.0,10.2,528.3, SNPR,1370.0,10.3,137.0, ZIC,5884.0,10.4,588.4, ZIP,3091.0,10.5,309.1,4,4,0.0
627,300.0,173.0,187.0, GVWY,6786.0,10.0,678.6, PRDE,5663.0,10.1,566.3, SHVR,3021.0,10.2,302.1, SNPR,1176.0,10.3,117.6, ZIC,3637.0,10.4,363.7, ZIP,7126.0,10.5,712.6,4,4,0.2
589,300.0,174.0,195.0, GVWY,6446.0,10.0,644.6, PRDE,3163.0,10.1,316.3, SHVR,4450.0,10.2,445.0, SNPR,1727.0,10.3,172.7, ZIC,2945.0,10.4,294.5, ZIP,8720.0,10.5,872.0,4,4,0.4
818,300.0,172.0,174.0, GVWY,5595.0,10.0,559.5, PRDE,3902.0,10.1,390.2, SHVR,6710.0,10.2,671.0, SNPR,1282.0,10.3,128.2, ZIC,2199.0,10.4,219.9, ZIP,8401.0,10.5,840.1,4,4,0.6
241,300.0,175.0,180.0, GVWY,9403.0,10.0,940.3, PRDE,1035.0,10.1,103.5, SHVR,6760.0,10.2,676.0, SNPR,1163.0,10.3,116.3, ZIC,2243.0,10.4,224.3, ZIP,8987.0,10.5,898.7,4,4,0.8
500,300.0,176.0,179.0, GVWY,7244.0,10.0,724.4, PRDE,4493.0,10.1,449.3, SHVR,6062.0,10.2,606.2, SNPR,341.0,10.3,34.1, ZIC,3834.0,10.4,383.4, ZIP,8211.0,10.5,821.1,4,4,1.1
113,300.0,185.0,195.0, GVWY,10898.0,10.0,1089.8, PRDE,1850.0,10.1,185.0, SHVR,4944.0,10.2,494.4, SNPR,2301.0,10.3,230.1, ZIC,1560.0,10.4,156.0, ZIP,5225.0,10.5,522.5,4,4,1.3
333,300.0,174.0,181.0, GVWY,5070.0,10.0,507.0, PRDE,4297.0,10.1,429.7, SHVR,7613.0,10.2,761.3, SNPR,3005.0,10.3,300.5, ZIC,2191.0,10.4,219.1, ZIP,6053.0,10.5,605.3,4,4,1.5
290,300.0,192.0,195.0, GVWY,7155.0,10.0,715.5, PRDE,4501.0,10.1,450.1, SHVR,5455.0,10.2,545.5, SNPR,199.0,10.3,19.9, ZIC,6138.0,10.4,613.8, ZIP,8048.0,10.5,804.8,4,4,1.7
346,300.0,187.0,192.0, GVWY,9565.0,10.0,956.5, PRDE,3523.0,10.1,352.3, SHVR,5192.0,10.2,519.2, SNPR,1159.0,10.3,115.9, ZIC,3621.0,10.4,362.1, ZIP,5179.0,10.5,517.9,4,4,2.0
368,300.0,180.0,204.0, GVWY,7294.0,10.0,729.4, PRDE,5503.0,10.1,550.3, SHVR,4748.0,10.2,474.8, SNPR,993.0,10.3,99.3, ZIC,5804.0,10.4,580.4, ZIP,8244.0,10.5,824.4,4,8,0.0
680,300.0,188.0,197.0, GVWY,7200.0,10.0,720.0, PRDE,3697.0,10.1,369.7, SHVR,6721.0,10.2,672.1, SNPR,1967.0,10.3,196.7, ZIC,5132.0,10.4,513.2, ZIP,4208.0,10.5,420.8,4,8,0.2
115,300.0,185.0,186.0, GVWY,4090.0,10.0,409.0, PRDE,5182.0,10.1,518.2, SHVR,6092.0,10.2,609.2, SNPR,1164.0,10.3,116.4, ZIC,5607.0,10.4,560.7, ZIP,8474.0,10.5,847.4,4,8,0.4
756,300.0,167.0,174.0, GVWY,4633.0,10.0,463.3, PRDE,5144.0,10.1,514.4, SHVR,8982.0,10.2,898.2, SNPR,1484.0,10.3,148.4, ZIC,3598.0,10.4,359.8, ZIP,4463.0,10.5,446.3,4,8,0.6
105,300.0,170.0,188.0, GVWY,6808.0,10.0,680.8, PRDE,4092.0,10.1,409.2, SHVR,6453.0,10.2,645.3, SNPR,1513.0,10.3,151.3, ZIC,3180.0,10.4,318.0, ZIP,3965.0,10.5,396.5,4,8,0.8
65,300.0,181.0,192.0, GVWY,9000.0,10.0,900.0, PRDE,3201.0,10.1,320.1, SHVR,6095.0,10.2,609.5, SNPR,1827.0,10.3,182.7, ZIC,4779.0,10.4,477.9, ZIP,3136.0,10.5,313.6,4,8,1.1
145,300.0,170.0,179.0, GVWY,5693.0,10.0,569.3, PRDE,6164.0,10.1,616.4, SHVR,5463.0,10.2,546.3, SNPR,1536.0,10.3,153.6, ZIC,2247.0,10.4,224.7, ZIP,6054.0,10.5,605.4,4,8,1.3
208,300.0,173.0,177.0, GVWY,4189.0,10.0,418.9, PRDE,1914.0,10.1,191.4, SHVR,7223.0,10.2,722.3, SNPR,1609.0,10.3,160.9, ZIC,5218.0,10.4,521.8, ZIP,7945.0,10.5,794.5,4,8,1.5
540,300.0,187.0,198.0, GVWY,4673.0,10.0,467.3, PRDE,4360.0,10.1,436.0, SHVR,5928.0,10.2,592.8, SNPR,1954.0,10.3,195.4, ZIC,2216.0,10.4,221.6, ZIP,5895.0,10.5,589.5,4,8,1.7
434,300.0,177.0,183.0, GVWY,8494.0,10.0,849.4, PRDE,2266.0,10.1,226.6, SHVR,7574.0,10.2,757.4, SNPR,574.0,10.3,57.4, ZIC,4674.0,10.4,467.4, ZIP,9673.0,10.5,967.3,4,8,2.0
663,300.0,170.0,176.0, GVWY,7582.0,10.0,758.2, PRDE,4650.0,10.1,465.0, SHVR,412.0,10.2,41.2, SNPR,2351.0,10.3,235.1, ZIC,3701.0,10.4,370.1, ZIP,5118.0,10.5,511.8,4,16,0.0
27,300.0,163.0,187.0, GVWY,8659.0,10.0,865.9, PRDE,2936.0,10.1,293.6, SHVR,3517.0,10.2,351.7, SNPR,1828.0,10.3,182.8, ZIC,7019.0,10.4,701.9, ZIP,5256.0,10.5,525.6,4,16,0.2
650,300.0,172.0,175.0, GVWY,2032.0,10.0,203.2, PRDE,7906.0,10.1,790.6, SHVR,7820.0,10.2,782.0, SNPR,1664.0,10.3,166.4, ZIC,4033.0,10.4,403.3, ZIP,6256.0,10.5,625.6,4,16,0.4
28,300.0,182.0,196.0, GVWY,8842.0,10.0,884.2, PRDE,1651.0,10.1,165.1, SHVR,3824.0,10.2,382.4, SNPR,1526.0,10.3,152.6, ZIC,4228.0,10.4,422.8, ZIP,10745.0,10.5,1074.5,4,16,0.6
73,300.0,167.0,178.0, GVWY,5492.0,10.0,549.2, PRDE,3227.0,10.1,322.7, SHVR,9727.0,10.2,972.7, SNPR,808.0,10.3,80.8, ZIC,3915.0,10.4,391.5, ZIP,8046.0,10.5,804.6,4,16,0.8
654,300.0,191.0,193.0, GVWY,3873.0,10.0,387.3, PRDE,3231.0,10.1,323.1, SHVR,4061.0,10.2,406.1, SNPR,1822.0,10.3,182.2, ZIC,4545.0,10.4,454.5, ZIP,6695.0,10.5,669.5,4,16,1.1
253,300.0,179.0,204.0, GVWY,7603.0,10.0,760.3, PRDE,4145.0,10.1,414.5, SHVR,3778.0,10.2,377.8, SNPR,1787.0,10.3,178.7, ZIC,4066.0,10.4,406.6, ZIP,8111.0,10.5,811.1,4,16,1.3
211,300.0,179.0,185.0, GVWY,8225.0,10.0,822.5, PRDE,2661.0,10.1,266.1, SHVR,10073.0,10.2,1007.3, SNPR,878.0,10.3,87.8, ZIC,3135.0,10.4,313.5, ZIP,5833.0,10.5,583.3,4,16,1.5
463,300.0,176.0,194.0, GVWY,8836.0,10.0,883.6, PRDE,6818.0,10.1,681.8, SHVR,4193.0,10.2,419.3, SNPR,984.0,10.3,98.4, ZIC,2321.0,10.4,232.1, ZIP,8229.0,10.5,822.9,4,16,1.7
802,300.0,167.0,184.0, GVWY,10005.0,10.0,1000.5, PRDE,3511.0,10.1,351.1, SHVR,6450.0,10.2,645.0, SNPR,1402.0,10.3,140.2, ZIC,1760.0,10.4,176.0, ZIP,7153.0,10.5,715.3,4,16,2.0
546,300.0,171.0,185.0, GVWY,7538.0,10.0,753.8, PRDE,1879.0,10.1,187.9, SHVR,6922.0,10.2,692.2, SNPR,1530.0,10.3,153.0, ZIC,4514.0,10.4,451.4, ZIP,6301.0,10.5,630.1,4,32,0.0
661,300.0,173.0,184.0, GVWY,7129.0,10.0,712.9, PRDE,3922.0,10.1,392.2, SHVR,6323.0,10.2,632.3, SNPR,1072.0,10.3,107.2, ZIC,3622.0,10.4,362.2, ZIP,8657.0,10.5,865.7,4,32,0.2
232,300.0,171.0,178.0, GVWY,6073.0,10.0,607.3, PRDE,3502.0,10.1,350.2, SHVR,6349.0,10.2,634.9, SNPR,912.0,10.3,91.2, ZIC,4602.0,10.4,460.2, ZIP,7857.0,10.5,785.7,4,32,0.4
298,300.0,180.0,184.0, GVWY,6090.0,10.0,609.0, PRDE,3501.0,10.1,350.1, SHVR,12011.0,10.2,1201.1, SNPR,1149.0,10.3,114.9, ZIC,4523.0,10.4,452.3, ZIP,3980.0,10.5,398.0,4,32,0.6
43,300.0,164.0,178.0, GVWY,5965.0,10.0,596.5, PRDE,4879.0,10.1,487.9, SHVR,8225.0,10.2,822.5, SNPR,2010.0,10.3,201.0, ZIC,3021.0,10.4,302.1, ZIP,3470.0,10.5,347.0,4,32,0.8
579,300.0,176.0,183.0, GVWY,4683.0,10.0,468.3, PRDE,1511.0,10.1,151.1, SHVR,9551.0,10.2,955.1, SNPR,2586.0,10.3,258.6, ZIC,2189.0,10.4,218.9, ZIP,4463.0,10.5,446.3,4,32,1.1
313,300.0,178.0,192.0, GVWY,10419.0,10.0,1041.9, PRDE,4839.0,10.1,483.9, SHVR,6753.0,10.2,675.3, SNPR,387.0,10.3,38.7, ZIC,3165.0,10.4,316.5, ZIP,5289.0,10.5,528.9,4,32,1.3
644,300.0,170.0,188.0, GVWY,8970.0,10.0,897.0, PRDE,1227.0,10.1,122.7, SHVR,8721.0,10.2,872.1, SNPR,1237.0,10.3,123.7, ZIC,5845.0,10.4,584.5, ZIP,5958.0,10.5,595.8,4,32,1.5
403,300.0,187.0,204.0, GVWY,5779.0,10.0,577.9, PRDE,3106.0,10.1,310.6, SHVR,7185.0,10.2,718.5, SNPR,1577.0,10.3,157.7, ZIC,3522.0,10.4,352.2, ZIP,6621.0,10.5,662.1,4,32,1.7
22,300.0,176.0,178.0, GVWY,6978.0,10.0,697.8, PRDE,4899.0,10.1,489.9, SHVR,5215.0,10.2,521.5, SNPR,512.0,10.3,51.2, ZIC,4150.0,10.4,415.0, ZIP,8947.0,10.5,894.7,4,32,2.0
439,300.0,181.0,195.0, GVWY,5246.0,10.0,524.6, PRDE,9139.0,10.1,913.9, SHVR,6764.0,10.2,676.4, SNPR,882.0,10.3,88.2, ZIC,3438.0,10.4,343.8, ZIP,6587.0,10.5,658.7,4,64,0.0
722,300.0,180.0,193.0, GVWY,6872.0,10.0,687.2, PRDE,5710.0,10.1,571.0, SHVR,5985.0,10.2,598.5, SNPR,1306.0,10.3,130.6, ZIC,3978.0,10.4,397.8, ZIP,6304.0,10.5,630.4,4,64,0.2
520,300.0,163.0,191.0, GVWY,10284.0,10.0,1028.4, PRDE,4008.0,10.1,400.8, SHVR,4538.0,10.2,453.8, SNPR,886.0,10.3,88.6, ZIC,2270.0,10.4,227.0, ZIP,11790.0,10.5,1179.0,4,64,0.4
673,300.0,174.0,188.0, GVWY,9082.0,10.0,908.2, PRDE,2138.0,10.1,213.8, SHVR,8066.0,10.2,806.6, SNPR,1254.0,10.3,125.4, ZIC,2840.0,10.4,284.0, ZIP,4739.0,10.5,473.9,4,64,0.6
733,300.0,189.0,195.0, GVWY,6313.0,10.0,631.3, PRDE,1456.0,10.1,145.6, SHVR,7590.0,10.2,759.0, SNPR,2069.0,10.3,206.9, ZIC,2641.0,10.4,264.1, ZIP,8675.0,10.5,867.5,4,64,0.8
711,300.0,178.0,180.0, GVWY,12959.0,10.0,1295.9, PRDE,3008.0,10.1,300.8, SHVR,10630.0,10.2,1063.0, SNPR,486.0,10.3,48.6, ZIC,3958.0,10.4,395.8, ZIP,5064.0,10.5,506.4,4,64,1.1
741,300.0,174.0,183.0, GVWY,10214.0,10.0,1021.4, PRDE,2830.0,10.1,283.0, SHVR,5494.0,10.2,549.4, SNPR,778.0,10.3,77.8, ZIC,5526.0,10.4,552.6, ZIP,2983.0,10.5,298.3,4,64,1.3
276,300.0,167.0,174.0, GVWY,5227.0,10.0,522.7, PRDE,1882.0,10.1,188.2, SHVR,5936.0,10.2,593.6, SNPR,2718.0,10.3,271.8, ZIC,5906.0,10.4,590.6, ZIP,5086.0,10.5,508.6,4,64,1.5
635,300.0,185.0,187.0, GVWY,4515.0,10.0,451.5, PRDE,2091.0,10.1,209.1, SHVR,8097.0,10.2,809.7, SNPR,1749.0,10.3,174.9, ZIC,5107.0,10.4,510.7, ZIP,6601.0,10.5,660.1,4,64,1.7
363,300.0,173.0,177.0, GVWY,10730.0,10.0,1073.0, PRDE,1658.0,10.1,165.8, SHVR,9049.0,10.2,904.9, SNPR,725.0,10.3,72.5, ZIC,4058.0,10.4,405.8, ZIP,8112.0,10.5,811.2,4,64,2.0
332,300.0,183.0,194.0, GVWY,6874.0,10.0,687.4, PRDE,1492.0,10.1,149.2, SHVR,5995.0,10.2,599.5, SNPR,1759.0,10.3,175.9, ZIC,4479.0,10.4,447.9, ZIP,8330.0,10.5,833.0,4,128,0.0
552,300.0,175.0,181.0, GVWY,3058.0,10.0,305.8, PRDE,4585.0,10.1,458.5, SHVR,9785.0,10.2,978.5, SNPR,788.0,10.3,78.8, ZIC,4238.0,10.4,423.8, ZIP,9066.0,10.5,906.6,4,128,0.2
202,300.0,181.0,189.0, GVWY,8601.0,10.0,860.1, PRDE,2671.0,10.1,267.1, SHVR,6993.0,10.2,699.3, SNPR,797.0,10.3,79.7, ZIC,4177.0,10.4,417.7, ZIP,6633.0,10.5,663.3,4,128,0.4
194,300.0,181.0,202.0, GVWY,9520.0,10.0,952.0, PRDE,976.0,10.1,97.6, SHVR,3484.0,10.2,348.4, SNPR,1741.0,10.3,174.1, ZIC,3317.0,10.4,331.7, ZIP,10202.0,10.5,1020.2,4,128,0.6
